23.06	0.67479814	0.00336513	0.38997655
23.08	0.68531549	-0.003162	0.38103803
23.1	0.65494698	-0.0017201	0.42492105
23.12	0.58454195	0.00469285	0.53223388
23.14	0.44798745	0.04495649	0.75803357
23.16	0.19430256	0.56412976	1.07420899
23.18	0.01212713	3.25371459	1.15859523
23.2	0.00258165	4.38689513	1.57243116
23.22	0.10798782	0.96666539	1.25907141
23.24	0.34790108	0.09406104	0.96177607
23.26	0.51415368	0.01588905	0.64934402
23.28	0.5994972	-0.0007994	0.51246335
23.3	0.56609964	0.06793151	0.50105367
23.32	0.34288752	0.60189017	0.46846264
23.34	0.61065219	0.01544739	0.47778034
23.36	0.63305791	-0.0016496	0.45884297
23.38	0.60621271	-0.0006292	0.50115355
23.4	0.54156851	0.0091929	0.6040928
23.42	0.35586414	0.1138874	0.91931885
23.44	0.13814655	0.87762885	1.10181131
23.46	0.00893004	2.98998172	1.72835294
23.48	0.06142819	0.43414443	2.35574198
23.5	0.01691729	2.2232219	1.8561973
23.52	0.00704559	3.89211223	1.06324144
23.54	0.1301448	0.53275733	1.50635023
23.56	0.24958218	0.01028331	1.37768372
23.58	0.21862043	0.04919329	1.47122497
23.6	0.07875118	0.91584524	1.62561677
23.62	0.00402564	2.05186514	3.4632062
23.64	4.6879E-07	57.7448108	-43.171689
23.66	0.00613854	2.32586384	2.76730411
23.68	0.04729412	0.27312248	2.77824685
23.7	0.06852351	0.03247439	2.64810404
23.72	0.05423958	0.1070484	2.807296
23.74	0.02023266	0.49774525	3.4027117
23.76	0.00252738	1.38672843	4.59384198
23.78	3.78E-11	12	12
23.8	3.78E-11	12	12
23.82	3.78E-11	12	12
23.84	3.78E-11	12	12
23.86	3.78E-11	12	12
23.88	3.78E-11	12	12
23.9	3.78E-11	12	12
23.92	3.78E-11	12	12
23.94	3.78E-11	12	12
23.96	0.00064437	2.10640743	5.24083422
23.98	0.00806355	0.58685139	4.23354947
24	0.02066599	1.17895894	2.70030687
24.02	0.10264767	0.2958844	1.98056844
24.04	0.1970389	0.03906953	1.58528458
24.06	0.26284116	0.01120269	1.32500271
24.08	0.24915345	0.17443661	1.21524968
24.1	0.08673676	1.2767903	1.1680872
24.12	0.27101326	0.43634463	0.8692429
24.14	0.46829045	0.00386137	0.75480518
24.16	0.50782046	-0.0007208	0.67834816
