#MaunaKea 3.3mm N  14000ft Std		
#T=exp(-b*sqrt(AM)-c*AM) @1AM
#Wavelength	b(sqrt crv gr)	c (lin crv gr)
12.086	-0.000669	0.02921266
12.088	-0.0006903	0.02495871
12.09	-0.0003633	0.0512207
12.092	-0.0006829	0.02163547
12.094	-0.0007356	0.01742657
12.096	-0.0007069	0.0155876
12.098	-0.0006889	0.01726357
12.1	-0.0006902	0.01707789
12.102	-0.0007049	0.01578117
12.104	-0.0006949	0.014772
12.106	-0.0006915	0.0148178
12.108	-0.0007607	0.01513403
12.11	-0.000799	0.01612039
12.112	-0.000783	0.01756237
12.114	-0.0007913	0.0194131
12.116	-0.0006522	0.03095923
12.118	0.09133936	0.18421473
12.12	0.02093598	0.11167928
12.122	-0.0007312	0.03125556
12.124	-0.0007543	0.01977844
12.126	-0.000768	0.01641529
12.128	-0.0007794	0.01548635
12.13	-0.0008021	0.01519079
12.132	-0.0007443	0.01550008
12.134	-0.0007378	0.01467904
12.136	-0.0007306	0.01546538
12.138	-0.0006716	0.01443083
12.14	-0.0007151	0.01454115
12.142	-0.0006783	0.01570811
12.144	-0.0006686	0.01942426
12.146	-0.0007003	0.01895823
12.148	-0.0007398	0.01476507
12.15	-0.0007524	0.01461313
12.152	-0.0007249	0.01545796
12.154	-0.0006787	0.01591115
12.156	-0.0006747	0.0184289
12.158	-0.0006755	0.01594633
12.16	-0.0007468	0.01470847
12.162	-0.0007816	0.01466109
12.164	-0.0007938	0.01600356
12.166	-0.0008078	0.01600843
12.168	-0.0008109	0.02481314
12.17	-0.0008666	0.01721731
12.172	-0.0008646	0.01499513
12.174	-0.0009149	0.01630416
12.176	-0.0008908	0.0150179
12.178	-0.0008964	0.01492342
12.18	-0.0009223	0.01629
12.182	-0.0009123	0.01503842
12.184	-0.0009601	0.01554895
12.186	-0.0010018	0.01624606
12.188	-0.0009821	0.01571365
12.19	-0.0009195	0.02172779
12.192	-0.0008141	0.02461349
12.194	-0.0009027	0.01626179
12.196	-0.0008972	0.01655726
12.198	-0.0009131	0.01545523
12.2	-0.0008369	0.0152498
12.202	-0.0008648	0.01515641
12.204	-0.0008718	0.01518751
12.206	-0.0008989	0.01588877
12.208	-0.0008101	0.01684345
12.21	-0.0008732	0.01567443
12.212	-0.0008452	0.0170272
12.214	-0.0006073	0.03272223
12.216	-0.0008095	0.01932286
12.218	-0.0008412	0.01607176
12.22	-0.000768	0.01709141
12.222	-0.0007945	0.01570401
12.224	-0.0008138	0.01548546
12.226	-0.0008214	0.01641145
12.228	-0.0008786	0.01573483
12.23	-0.0007387	0.01744852
12.232	-0.0007387	0.01582302
12.234	-0.0006719	0.01631061
12.236	-0.0006767	0.02060336
12.238	-0.0002592	0.03863227
12.24	-0.0008291	0.01793113
12.242	-0.0007764	0.01803378
12.244	-0.0008679	0.01634911
12.246	-0.0008495	0.01618585
12.248	-0.0008965	0.02048096
12.25	-0.0009366	0.01681807
12.252	-0.0009164	0.01640737
12.254	-0.0007761	0.01878526
12.256	-0.0008546	0.01691135
12.258	-0.0008022	0.01811995
12.26	-0.0002225	0.03741735
12.262	-0.0005462	0.03928924
12.264	-0.0008523	0.02155228
12.266	-0.0008737	0.01998548
12.268	-0.0008657	0.01870992
12.27	-0.0008649	0.02172687
12.272	-0.0009221	0.0227028
12.274	-0.0007685	0.03299227
12.276	0.02518043	0.13644284
12.278	0.0530888	0.19583359
12.28	-0.0007717	0.04074919
12.282	-0.0008298	0.03368279
12.284	0.00029498	0.06717673
12.286	0.027614	0.12936394
12.288	0.11576352	0.24078973
12.29	-0.0006942	0.03823342
12.292	-0.0009181	0.02445607
12.294	-0.0008676	0.02177278
12.296	-0.0009144	0.01915442
12.298	-0.0009559	0.01880577
12.3	-0.000755	0.02042675
12.302	-0.0008944	0.01901446
12.304	-0.0007989	0.0205937
12.306	-0.000797	0.0234792
12.308	0.00049382	0.06084787
12.31	-0.0008287	0.02229261
12.312	-0.0008664	0.01861235
12.314	-0.0008731	0.01885863
12.316	-0.0007913	0.01986241
12.318	-0.0008855	0.01750158
12.32	-0.0008886	0.01750741
12.322	-0.0009553	0.01763227
12.324	-0.0009331	0.01894097
12.326	-0.0009604	0.01857846
12.328	-0.0008175	0.02178354
12.33	-0.0007658	0.02887664
12.332	0.00132019	0.06556813
12.334	-0.0009264	0.02195125
12.336	-0.0008982	0.0201868
12.338	-0.0007172	0.02099058
12.34	-0.0008608	0.01835998
12.342	-0.0008673	0.01809449
12.344	-0.0008977	0.01828585
12.346	-0.0008779	0.02013187
12.348	-0.0010043	0.01942031
12.35	-0.0008654	0.02212017
12.352	-0.0009919	0.02125507
12.354	-0.0003939	0.0401309
12.356	0.00209911	0.06618315
12.358	-0.0009213	0.02618022
12.36	-0.0010302	0.02192943
12.362	-0.0008291	0.02547328
12.364	-0.0009254	0.02481861
12.366	-0.0009314	0.03058279
12.368	-0.0006023	0.05002446
12.37	0.00695363	0.13038641
12.372	0.09545008	0.55821737
12.374	0.003714	0.14238997
12.376	0.02575101	0.14132348
12.378	0.0004563	0.06679465
12.38	0.00284674	0.0707792
12.382	-0.0009445	0.0265987
12.384	-0.0009826	0.02276117
12.386	-0.0007768	0.02503788
12.388	-0.0009937	0.02096087
12.39	-0.0008647	0.02192869
12.392	-0.0007509	0.02251441
12.394	-0.0008736	0.02046187
12.396	-0.0007141	0.02955656
12.398	-0.0006202	0.02527985
12.4	-0.0009426	0.02481988
12.402	0.00335084	0.06548289
12.404	0.0013232	0.05838085
12.406	0.00549346	0.05856567
12.408	-0.0008333	0.02586081
12.41	-0.0007262	0.02443069
12.412	-0.000838	0.02197225
12.414	-0.0007326	0.02314301
12.416	-0.000914	0.02040486
12.418	-0.0009443	0.02015126
12.42	-0.0009954	0.02059766
12.422	-0.0006003	0.02725227
12.424	-0.0009968	0.02467667
12.426	0.00291256	0.0705225
12.428	0.00146262	0.06037889
12.43	-0.000889	0.02512471
12.432	-0.0008752	0.02316708
12.434	-0.0008445	0.02522355
12.436	-0.0009055	0.02556101
12.438	-0.0007129	0.03191223
12.44	-0.000933	0.03649511
12.442	-0.0001895	0.06996069
12.444	0.35820456	0.22822034
12.446	0.14609158	0.21705782
12.448	-0.0006888	0.06582349
12.45	0.00141585	0.08592447
12.452	0.00479998	0.15057471
12.454	0.15738113	0.22636871
12.456	-0.0006374	0.04575873
12.458	-0.0008526	0.02900014
12.46	-0.0003871	0.02838858
12.462	-0.0008344	0.02410931
12.464	-0.000877	0.02270886
12.466	-0.0008943	0.02257664
12.468	-0.0007776	0.02604929
12.47	-0.0009577	0.0232363
12.472	-0.0003072	0.02981807
12.474	7.09E-05	0.05081738
12.476	0.00345368	0.08059968
12.478	-0.000541	0.03168641
12.48	-0.000917	0.02399739
12.482	-0.0009049	0.02280082
12.484	-0.0004247	0.02781804
12.486	-0.0008257	0.02397607
12.488	-0.0009085	0.02292641
12.49	-0.0005507	0.02817654
12.492	-0.0009287	0.02402321
12.494	-0.0009308	0.02512981
12.496	-0.000438	0.03096974
12.498	-0.0006199	0.04514786
12.5	0.00196797	0.09316179
12.502	-0.0007357	0.03785381
12.504	-0.0009875	0.03004011
12.506	-0.0009886	0.0313305
12.508	-0.0009214	0.03356921
12.51	-0.0004709	0.04264944
12.512	-0.0008556	0.04990247
12.514	0.15881801	0.1278813
12.516	0.01648531	0.13966715
12.518	0.01133838	0.17369578
12.52	0.40482583	0.44914862
12.522	1.50203897	0.47606249
12.524	0.73850005	0.46374216
12.526	0.00962347	0.22540053
12.528	-0.0005527	0.10017667
12.53	-0.0009992	0.06469462
12.532	-0.0010467	0.05114879
12.534	0.00024391	0.05588121
12.536	-0.0006169	0.06575265
12.538	0.0355583	0.29361602
12.54	0.00196329	0.09023694
12.542	-0.0010919	0.04336288
12.544	-0.0011102	0.03707038
12.546	0.00013534	0.04780661
12.548	0.00139328	0.08857339
12.55	-0.0006477	0.05135666
12.552	-0.0010362	0.04568068
12.554	-0.001076	0.04286883
12.556	-0.0007558	0.05378791
12.558	-0.0008895	0.06992725
12.56	0.0012802	0.12138978
12.562	0.03538179	0.31494527
12.564	1.80266296	0.45915718
12.566	0.46641261	0.42159817
12.568	0.00405094	0.18392786
12.57	-0.0006203	0.08817251
12.572	-0.0003628	0.08055888
12.574	0.00223585	0.07717065
12.576	-0.0010052	0.04077777
12.578	-0.0010295	0.03548927
12.58	-0.0007596	0.03780608
12.582	-0.001163	0.03142745
12.584	-0.0011393	0.03144141
12.586	-0.0003136	0.03843543
12.588	-0.0010443	0.03223724
12.59	-0.0005336	0.04244463
12.592	-0.0010951	0.04872125
12.594	0.00657946	0.12463835
12.596	0.27347932	0.47579033
12.598	0.00486537	0.13225734
12.6	-0.0010338	0.05157168
12.602	-0.0005801	0.04670488
12.604	-0.0009906	0.03605435
12.606	-0.0007197	0.0492907
12.608	-0.0009211	0.04031557
12.61	7.35E-05	0.04588138
12.612	-0.0007986	0.04693647
12.614	-4.86E-05	0.05821463
12.616	-0.0005907	0.06023434
12.618	-0.0004373	0.07379002
12.62	-4.63E-05	0.08939996
12.622	0.00288424	0.13197535
12.624	0.00097332	0.1682623
12.626	0.00210033	0.27562881
12.628	0.00330463	0.2543488
12.63	0.00410496	0.35690243
12.632	0.00559529	0.4679369
12.634	0.00448484	0.53851841
12.636	0.01120734	0.14427098
12.638	-0.0004025	0.06020389
12.64	-0.0011033	0.03923644
12.642	-0.0011276	0.03449115
12.644	-0.0011459	0.03016559
12.646	-0.0009366	0.03296897
12.648	0.00036496	0.03627101
12.65	-0.0002151	0.0355742
12.652	-0.0011251	0.02730804
12.654	-0.0011688	0.02838393
12.656	-0.0011664	0.02743755
12.658	-0.0009266	0.03202502
12.66	0.0003935	0.0441251
12.662	0.00011199	0.03573442
12.664	-0.0010388	0.02768916
12.666	-0.0010357	0.02551148
12.668	-0.0010611	0.02561648
12.67	-0.0005528	0.02993675
12.672	0.0009025	0.03621577
12.674	0.00045294	0.03429952
12.676	-0.001011	0.02607375
12.678	-0.0010503	0.02666273
12.68	-0.0004418	0.03042508
12.682	-0.0009269	0.02911625
12.684	-0.0008579	0.0358276
12.686	0.00073762	0.05119285
12.688	-0.0009722	0.02790463
12.69	-0.0009734	0.02622836
12.692	-0.0001228	0.03375989
12.694	-0.0009406	0.03051702
12.696	-0.000776	0.03717062
12.698	-0.0009319	0.02865662
12.7	0.00145095	0.03562919
12.702	-0.0009452	0.02824553
12.704	-8.06E-05	0.03586542
12.706	-0.0009547	0.02773138
12.708	-0.0009328	0.03047463
12.71	-0.000286	0.06051338
12.712	0.00097417	0.04525283
12.714	-0.0008902	0.03001116
12.716	0.00035463	0.03734282
12.718	-0.0009497	0.02869307
12.72	-0.000958	0.02979386
12.722	-0.0009901	0.0327281
12.724	0.00223609	0.0433695
12.726	-0.0007309	0.03788362
12.728	0.00047759	0.04297127
12.73	-0.0010327	0.03584484
12.732	-0.0010694	0.03968334
12.734	-0.0009944	0.05075154
12.736	0.00202375	0.09828096
12.738	-0.0007963	0.06073126
12.74	0.00021624	0.07344735
12.742	-0.0007251	0.09617675
12.744	0.00360307	0.19043948
12.746	0.30524639	0.49663813
12.748	1.44331152	0.94732636
12.75	0.06458515	0.37395562
12.752	0.00132855	0.15088168
12.754	-0.0008735	0.08215398
12.756	-0.0010561	0.05975934
12.758	-0.0010539	0.05101964
12.76	0.00015945	0.07377663
12.762	0.00273311	0.08595929
12.764	0.00061605	0.04982132
12.766	-0.0009859	0.03571896
12.768	-0.0009786	0.03474575
12.77	-0.0009727	0.0352057
12.772	-0.0005244	0.04055762
12.774	-0.0008736	0.03500271
12.776	0.00337731	0.04490366
12.778	0.00102569	0.03896794
12.78	-0.0009314	0.03163329
12.782	-0.0009144	0.03157324
12.784	-9.83E-05	0.04187031
12.786	0.00129187	0.08026192
12.788	0.0020646	0.06114577
12.79	0.0012363	0.04372673
12.792	-0.0009392	0.03175727
12.794	-0.0009673	0.03378215
12.796	0.0002584	0.03939613
12.798	-0.0009207	0.030503
12.8	-0.0008869	0.03285681
12.802	0.00458718	0.05423815
12.804	-0.0008915	0.03319327
12.806	-0.0009246	0.03164561
12.808	0.00031692	0.0412632
12.81	-0.0009364	0.03757137
12.812	0.00089419	0.08746491
12.814	0.00179301	0.05495332
12.816	-0.0009094	0.03488217
12.818	-0.0007454	0.03784009
12.82	0.00029304	0.04400568
12.822	-0.0008994	0.03295514
12.824	-0.0009111	0.03674704
12.826	-0.0008866	0.04223292
12.828	0.00213911	0.06370645
12.83	0.0032606	0.11440399
12.832	0.18705125	0.49343553
12.834	0.00278818	0.10899989
12.836	-0.0009702	0.05821347
12.838	0.0011753	0.10106883
12.84	0.00399215	0.06399428
12.842	-0.0005767	0.04727731
12.844	0.00101831	0.05793334
12.846	-0.0008149	0.04036479
12.848	-0.0008459	0.04197557
12.85	-0.0008187	0.03838386
12.852	0.00551453	0.05549998
12.854	-0.0007567	0.04007089
12.856	0.0019574	0.04839509
12.858	-0.0009193	0.03933197
12.86	-0.0009549	0.04383445
12.862	-0.0007787	0.05714151
12.864	0.00117355	0.1195274
12.866	0.00363527	0.10993619
12.868	0.02317083	0.23520328
12.87	0.87982442	0.72970824
12.872	0.07852297	0.30013016
12.874	-6.91E-05	0.10136023
12.876	-0.0001418	0.06946172
12.878	0.00337255	0.06736405
12.88	0.00328588	0.05791423
12.882	-0.0008547	0.04428597
12.884	-0.000918	0.04268107
12.886	-0.0009026	0.04530804
12.888	0.00028935	0.06659971
12.89	0.00062727	0.12669296
12.892	0.01266601	0.20078065
12.894	0.22183716	0.73668059
12.896	0.01260803	0.17593887
12.898	-0.0007225	0.06811497
12.9	0.00045417	0.05691781
12.902	-0.0009773	0.04709256
12.904	-0.000846	0.04448511
12.906	0.00852836	0.06746538
12.908	-0.0009649	0.03670008
12.91	-0.0009545	0.03657259
12.912	0.00063109	0.04802632
12.914	-0.0006247	0.06298414
12.916	0.00039522	0.08786717
12.918	0.01193361	0.07828235
12.92	-0.0004779	0.05648658
12.922	-0.0009908	0.03629912
12.924	0.00142503	0.04741585
12.926	-0.0009486	0.04021276
12.928	-0.0009782	0.03859923
12.93	-0.0010261	0.03663614
12.932	0.00930367	0.06814156
12.934	-0.0009974	0.03776875
12.936	0.0026911	0.0686079
12.938	-0.0010475	0.03970871
12.94	-0.0010339	0.04548683
12.942	-2.72E-05	0.07922026
12.944	0.00547603	0.08500879
12.946	-0.0010784	0.04846783
12.948	0.00254729	0.0520514
12.95	-0.001198	0.03797248
12.952	-0.0011897	0.04614794
12.954	-0.0011557	0.0392472
12.956	-0.0006658	0.04819471
12.958	0.00658381	0.08833429
12.96	0.00277601	0.07155447
12.962	-0.0009834	0.0452706
12.964	-0.0006322	0.0590663
12.966	-0.0004131	0.07515028
12.968	-0.0002401	0.08799639
12.97	0.01055348	0.11249445
12.972	0.00249458	0.06294229
12.974	-0.0010466	0.04573906
12.976	-0.0009884	0.05870911
12.978	-0.0011393	0.05010177
12.98	-0.0009954	0.05385643
12.982	0.00026885	0.0982324
12.984	0.00805388	0.13449546
12.986	0.15808582	0.39114314
12.988	-0.0002964	0.08092046
12.99	-0.0010617	0.0554552
12.992	-0.0010692	0.05229644
12.994	0.000757	0.09190717
12.996	0.00864045	0.13034976
12.998	0.00369349	0.07665997
13	-0.0007172	0.07047132
13.002	-0.000368	0.12451062
13.004	0.32741741	0.31298637
13.006	0.20548129	0.29080238
13.008	-0.000308	0.09632804
13.01	0.01273087	0.09677744
13.012	-0.0009898	0.05026963
13.014	-0.0010788	0.04522
13.016	0.00099456	0.05634201
13.018	-0.0010395	0.04745652
13.02	0.00086694	0.07982241
13.022	0.00442017	0.12097774
13.024	0.01940126	0.08199705
13.026	-0.0001562	0.08437445
13.028	0.00372913	0.12698328
13.03	-0.0005797	0.06098375
13.032	-0.0008119	0.0538577
13.034	0.00973056	0.09437397
13.036	0.00823184	0.06163152
13.038	0.0079128	0.0597929
13.04	-0.0010088	0.04464536
13.042	0.00106347	0.05445459
13.044	-0.0010228	0.04861016
13.046	0.00047692	0.0803084
13.048	0.00866814	0.14080037
13.05	0.02076966	0.11284972
13.052	0.00371362	0.18772327
13.054	0.00243744	0.07884497
13.056	-0.0011344	0.04600817
13.058	-0.0011474	0.04222536
13.06	-0.0011918	0.04196862
13.062	0.00716708	0.06114278
13.064	0.0088939	0.06409689
13.066	0.00282741	0.05879223
13.068	-0.0006913	0.0550979
13.07	-0.0010289	0.05208129
13.072	0.00073669	0.09307589
13.074	0.00693328	0.18485874
13.076	0.02591022	0.27596539
13.078	0.00553718	0.13132555
13.08	0.00044646	0.0665657
13.082	0.00010321	0.05769923
13.084	0.00035032	0.05749138
13.086	-0.0004874	0.0518316
13.088	-0.0004728	0.0537617
13.09	0.01478982	0.0970585
13.092	-0.0007874	0.05918
13.094	-0.0008963	0.05399366
13.096	-0.0008427	0.05910928
13.098	0.00099693	0.10239914
13.1	0.01437043	0.34358212
13.102	0.01793814	0.27630096
13.104	0.00646584	0.09902304
13.106	-0.0010527	0.05580684
13.108	-0.0010782	0.0510005
13.11	-0.0010651	0.04838465
13.112	-0.0001	0.05749495
13.114	-0.0012454	0.05075903
13.116	0.01904758	0.09105143
13.118	-0.0011981	0.05107601
13.12	-0.0011547	0.05497415
13.122	-0.0010843	0.06730942
13.124	0.02262864	0.20158013
13.126	0.008799	0.34252215
13.128	0.04844957	0.28225924
13.13	0.02529073	0.11506382
13.132	-0.001166	0.06484802
13.134	-0.0010373	0.05736881
13.136	0.00159067	0.0623794
13.138	-0.0011789	0.05426902
13.14	-0.0011811	0.05525892
13.142	0.00747094	0.07438394
13.144	0.01077788	0.08661452
13.146	-2.60E-05	0.10341762
13.148	0.00392709	0.13058582
13.15	0.00832636	0.31916362
13.152	0.06217818	0.38912917
13.154	0.11095452	0.27848609
13.156	0.01197438	0.10900411
13.158	0.01252555	0.08426243
13.16	0.00154972	0.07092459
13.162	-0.0009632	0.06544687
13.164	-0.0012232	0.0576552
13.166	-0.0011957	0.05667359
13.168	0.0117203	0.07153635
13.17	-0.0006633	0.07010213
13.172	0.01581881	0.11131297
13.174	0.026362	0.23552535
13.176	4.54E-05	0.15801886
13.178	0.25590628	0.29938208
13.18	0.15212497	0.29424604
13.182	0.01345741	0.12593813
13.184	-0.000275	0.08330118
13.186	0.02792385	0.08632949
13.188	-0.0011043	0.06575674
13.19	-0.0005161	0.07267515
13.192	-0.001333	0.05956781
13.194	-0.0010926	0.06515014
13.196	0.01252291	0.1152839
13.198	0.00967808	0.15837112
13.2	0.04023585	0.3391694
13.202	0.0061919	0.22021045
13.204	0.37970346	0.42584343
13.206	0.20855905	0.497438
13.208	0.00206665	0.18852318
13.21	0.0186554	0.18091945
13.212	0.00118005	0.10990394
13.214	-9.45E-05	0.09721311
13.216	0.00034805	0.09933486
13.218	-0.0007963	0.08253369
13.22	-0.0009325	0.08318072
13.222	0.01430178	0.11070707
13.224	0.01056507	0.19945484
13.226	0.03601355	0.28252459
13.228	0.07961328	0.35034679
13.23	0.55565617	0.40139274
13.232	0.14090186	0.68625028
13.234	0.01009244	0.22214146
13.236	0.02381543	0.15972822
13.238	-0.0010736	0.09327923
13.24	-0.0011785	0.0957954
13.242	0.00245009	0.1128672
13.244	-0.0013415	0.10398771
13.246	-0.0010709	0.12564489
13.248	0.00372749	0.217821
13.25	0.48003539	0.49980416
13.252	1.32720232	0.46929284
13.254	0.00550384	0.43337491
13.256	0.64953785	0.48131001
13.258	0.41803648	0.54743314
13.26	0.04204368	0.42957187
13.262	0.01609995	0.26062404
13.264	0.44314586	0.51019215
13.266	0.0528692	0.32252004
13.268	-0.000718	0.12999062
13.27	-0.0011956	0.10421862
13.272	-0.0012206	0.09848842
13.274	-0.0010408	0.10691183
13.276	0.02127857	0.22211831
13.278	0.03650841	0.32251989
13.28	0.00282219	0.24288997
13.282	0.57085397	0.45084198
13.284	0.90424664	0.54190038
13.286	0.0128324	0.43191005
13.288	0.01913652	0.24509833
13.29	0.01520513	0.15484419
13.292	0.12769151	0.23699017
13.294	0.35282565	0.12330144
13.296	-0.0011201	0.10651604
13.298	-0.001168	0.10472608
13.3	-0.0006258	0.11796734
13.302	0.0235728	0.17772377
13.304	0.0223777	0.3392863
13.306	0.02938469	0.27597088
13.308	0.36395	0.56115607
13.31	1.6682326	0.75724638
13.312	0.03947024	0.47491457
13.314	0.01446367	0.38884475
13.316	0.01719948	0.2059417
13.318	0.01117359	0.16883241
13.32	0.00586458	0.14968607
13.322	0.02367547	0.15844869
13.324	0.00811827	0.13313548
13.326	0.00259632	0.13752634
13.328	0.00588463	0.18226494
13.33	0.06447203	0.35385514
13.332	0.0131503	0.3342701
13.334	0.1625073	0.60720942
13.336	1.99656156	1.57738647
13.338	0.29434547	0.62823218
13.34	0.00261312	0.3286073
13.342	0.01975921	0.34816143
13.344	0.03360883	0.21916775
13.346	-0.0006816	0.13825234
13.348	-0.0006318	0.12768377
13.35	-0.0008406	0.12936522
13.352	-0.0008698	0.13979773
13.354	-0.0008839	0.16778395
13.356	0.00857791	0.28579084
13.358	0.02621719	0.52685778
13.36	0.11901951	0.76534392
13.362	2.10629584	1.30641271
13.364	1.34287749	1.02518636
13.366	0.06120948	0.58142531
13.368	-0.0001234	0.33106741
13.37	0.01782373	0.36001402
13.372	0.02091563	0.21013649
13.374	-0.0011189	0.14785241
13.376	-0.0011519	0.13971484
13.378	-0.0011016	0.1393781
13.38	-0.0010084	0.15342546
13.382	-0.0003372	0.19854017
13.384	0.03579207	0.38735045
13.386	0.02736331	0.58239254
13.388	0.67291372	0.83777608
13.39	2.82294504	1.99379059
13.392	0.28049126	0.76407106
13.394	0.00799128	0.37033087
13.396	-0.0006087	0.26095635
13.398	0.02721978	0.307679
13.4	0.02303095	0.19306484
13.402	-0.0009916	0.15249169
13.404	-0.0011035	0.15015196
13.406	-0.0010099	0.16221408
13.408	0.00046588	0.20606255
13.41	0.00706352	0.28803817
13.412	0.01327516	0.57498704
13.414	0.14636155	0.79766691
13.416	2.04325576	1.72919173
13.418	1.47994838	1.15444477
13.42	0.0694446	0.67393761
13.422	0.00102494	0.39817672
13.424	0.06158449	0.47172235
13.426	1.57241317	0.79757232
13.428	0.08395288	0.44019352
13.43	0.0325041	0.28135273
13.432	-0.0011426	0.20982429
13.434	-0.0007277	0.23099072
13.436	0.25431772	0.32261451
13.438	0.51259737	0.47913544
13.44	0.02757263	0.64723161
13.442	0.77557592	1.11004807
13.444	-5.3895731	13.1767047
13.446	0.74183639	1.07589584
13.448	0.0531316	0.60064527
13.45	0.01607223	0.38021882
13.452	0.02612833	0.33477353
13.454	0.01242508	0.25951547
13.456	0.00384993	0.22250678
13.458	0.02657155	0.2470394
13.46	0.01602469	0.28281758
13.462	0.00292635	0.30150774
13.464	0.01092627	0.48624124
13.466	0.03863422	0.56056908
13.468	0.40014137	0.92780064
13.47	1.06495151	4.25297307
13.472	2.78554427	2.61870206
13.474	0.42288949	1.12756223
13.476	0.0139638	0.70896937
13.478	0.0035471	0.55751546
13.48	0.08079075	0.72651004
13.482	1.31532166	1.12296104
13.484	0.33740227	4.75423121
13.486	0.36638937	3.10367237
13.488	0.16826302	2.22016733
13.49	0.15509255	1.85198587
13.492	0.06228961	1.41236101
13.494	0.11516244	1.30408366
13.496	0.38212704	1.69261534
13.498	2.35988983	3.4350172
13.5	2.09274013	2.74607623
13.502	0.55554373	2.79882141
13.504	1.23726211	1.26641749
13.506	0.04050312	0.74438337
13.508	0.02257026	0.57240277
13.51	0.04863758	0.61875911
13.512	0.024203	0.44140263
13.514	0.0025961	0.40855979
13.516	0.0127065	0.41712624
13.518	0.05804876	0.59497645
13.52	0.00753004	0.55038179
13.522	0.03013132	0.82456918
13.524	0.76990304	1.33652447
13.526	2.28606787	5.2868351
13.528	1.91126884	2.05120861
13.53	0.20373101	1.08508834
13.532	0.0112027	0.62967431
13.534	0.00147536	0.42632307
13.536	0.01596907	0.37041127
13.538	0.03142528	0.40368826
13.54	0.02025039	0.50805106
13.542	-0.0011675	0.367969
13.544	0.03244869	0.53325112
13.546	0.02086963	0.48924441
13.548	0.00611833	0.55572771
13.55	0.06041365	0.88670729
13.552	0.82303966	1.54941363
13.554	-0.551544	9.55336554
13.556	1.85293499	2.12768411
13.558	0.20435797	1.17030545
13.56	0.01488484	0.66300995
13.562	0.01067285	0.46851499
13.564	0.00865399	0.38067878
13.566	0.00614053	0.38020792
13.568	0.09619168	0.54537692
13.57	0.02143726	0.53395927
13.572	0.05878242	0.60483069
13.574	0.03850002	0.51017618
13.576	0.03338541	0.61385952
13.578	0.06852226	0.96369815
13.58	0.81738265	1.69047351
13.582	-0.2130674	9.3033568
13.584	2.08395679	2.40486512
13.586	0.26620468	1.2901251
13.588	0.02788758	0.74539499
13.59	0.02798746	0.52979459
13.592	0.00354288	0.41077346
13.594	0.00188834	0.35156551
13.596	-0.0002118	0.36988201
13.598	0.09741457	0.68138853
13.6	0.05250852	0.58397733
13.602	0.00179673	0.46549994
13.604	0.03520114	0.63083377
13.606	0.05471155	0.963848
13.608	0.72963554	1.61914436
13.61	2.01242802	5.75128946
13.612	2.56147565	3.21439877
13.614	0.52370087	1.44834243
13.616	0.03155955	0.84817787
13.618	0.02219182	0.57535241
13.62	0.00675094	0.45632439
13.622	-0.0010804	0.36749393
13.624	-0.0008063	0.36254741
13.626	0.05193724	0.52191914
13.628	0.03270834	0.80843139
13.63	-0.0007364	0.50883891
13.632	0.00887748	0.61872294
13.634	0.0445737	0.94405482
13.636	0.4630446	1.52110423
13.638	2.56498276	3.41457411
13.64	-4.9633215	12.8536708
13.642	0.84544585	1.683553
13.644	0.06892573	1.00039044
13.646	0.01139177	0.64740744
13.648	0.0417659	0.5159815
13.65	-0.0007771	0.39329626
13.652	0.01688457	0.39874414
13.654	0.02856905	0.48545311
13.656	0.02250941	0.56258741
13.658	0.07248969	0.72233383
13.66	-0.0002075	0.63609063
13.662	0.06012252	0.79492637
13.664	0.20393099	1.36215919
13.666	1.77966015	2.38656236
13.668	27.7251474	-11.846575
13.67	1.08896262	2.78587161
13.672	0.2210519	1.25327079
13.674	0.01844266	0.79958877
13.676	0.00078535	0.60969483
13.678	0.0312773	0.68456613
13.68	0.62541516	0.87478927
13.682	1.68195327	1.32068184
13.684	0.14830151	0.82394219
13.686	0.01926834	0.63046626
13.688	0.14037395	0.88395968
13.69	0.01678963	0.88741535
13.692	0.1255863	1.139283
13.694	0.83190525	2.09974495
13.696	1.29988833	8.17326643
13.698	2.23636383	3.0110964
13.7	0.35098359	1.96464455
13.702	0.07664831	0.94971589
13.704	0.06073225	0.72870389
13.706	0.01353029	0.55003826
13.708	0.05678122	0.59791572
13.71	0.27917462	1.17129389
13.712	0.16867777	1.26796899
13.714	1.35667111	0.88263252
13.716	0.02953034	0.74065878
13.718	0.02240878	0.72201542
13.72	0.02153899	1.15470914
13.722	0.24718175	1.53025673
13.724	2.05655332	2.45961399
13.726	4.35636243	5.90207065
13.728	0.98220317	1.87867742
13.73	0.10061652	1.41844336
13.732	0.03077375	0.72101238
13.734	0.00693156	0.53938447
13.736	0.01054613	0.52118204
13.738	0.00865342	0.40583892
13.74	0.02731124	0.53506171
13.742	0.00186916	0.43617175
13.744	-0.0001003	0.39126989
13.746	0.01501294	0.50307156
13.748	0.03226511	0.62258063
13.75	0.17264024	1.07394547
13.752	0.50580945	1.72040133
13.754	2.81951221	4.16551854
13.756	2.19584513	2.6395247
13.758	0.32164173	1.4051207
13.76	0.0315304	1.05546321
13.762	0.0093894	0.5723671
13.764	9.58E-05	0.44088508
13.766	0.01949287	0.45708941
13.768	0.03346065	0.55740284
13.77	0.01548669	0.4948827
13.772	-0.000585	0.36424693
13.774	0.00867469	0.38479154
13.776	0.02690709	0.45937501
