#MaunaKea 2.5mm N  13800ft		
#T=exp(-b*sqrt(AM)-c*AM) @1AM
#Wavelength	b(sqrt crv gr)	c (lin crv gr)
12.452	0.03679075	0.145548
12.454	0.09395242	0.18655829
12.456	-0.0003872	0.0484981
12.458	-0.0011809	0.03000139
12.46	-0.001055	0.02808339
12.462	-0.001066	0.026544
12.464	-0.0012041	0.0240241
12.466	-0.0011848	0.02464625
12.468	-0.001128	0.02664753
12.47	-0.0012718	0.02445179
12.472	-0.0008004	0.02939748
12.474	0.00101246	0.05590353
12.476	0.00143932	0.06933008
12.478	-0.0010869	0.03106906
12.48	-0.0011396	0.0264914
12.482	-0.0012812	0.02415453
12.484	-0.0007775	0.02779579
12.486	-0.0008552	0.02718387
12.488	-0.0012379	0.02445335
12.49	-0.0009011	0.02877892
12.492	-0.0011747	0.02582776
12.494	-0.0012454	0.0261008
12.496	-0.0010433	0.03109705
12.498	0.00022748	0.05018946
12.5	0.00142049	0.0793214
12.502	-0.0009844	0.03860286
12.504	-0.0012692	0.03050098
12.506	-0.0012585	0.03135126
12.508	-0.0008571	0.03561862
12.51	-0.0007446	0.04102571
12.512	-0.0009577	0.04938087
12.514	0.08340779	0.12926868
12.516	0.05535725	0.12737727
12.518	0.11930772	0.11725536
12.52	0.32274183	0.37135772
12.522	1.31859439	0.27178106
12.524	0.75671497	0.28885007
12.526	0.02068042	0.19899009
12.528	-0.0004275	0.09151901
12.53	-0.0012104	0.06021484
12.532	-0.0012694	0.04946535
12.534	-0.0007519	0.05289036
12.536	0.00108174	0.0692357
12.538	0.02676466	0.21696829
12.54	0.01079123	0.09372254
12.542	-0.0015411	0.04281436
12.544	-0.0015107	0.03808921
12.546	-0.0007741	0.04683527
12.548	0.00020223	0.07725047
12.55	-0.000292	0.05534704
12.552	-0.0017246	0.04339674
12.554	-0.0017132	0.04222377
12.556	-0.001511	0.05096963
12.558	-0.0014098	0.0661541
12.56	0.00119431	0.11184918
12.562	0.09155577	0.2566787
12.564	1.48425484	0.21437424
12.566	0.53063434	0.26628638
12.568	0.00919769	0.16804567
12.57	-0.0008465	0.08241129
12.572	-0.0002493	0.07810966
12.574	0.00034751	0.06945268
12.576	-0.0014468	0.04014165
12.578	-0.0014329	0.03674665
12.58	-0.0014123	0.03657659
12.582	-0.0015457	0.03188876
12.584	-0.0013059	0.03412566
12.586	-0.0012165	0.03618109
12.588	-0.00155	0.03308783
12.59	-0.001358	0.04018241
12.592	-0.001167	0.0504956
12.594	0.04192289	0.11587342
12.596	0.2207649	0.34088255
12.598	0.01579057	0.12806781
12.6	-0.0010824	0.05139036
12.602	-0.0005636	0.04501442
12.604	-0.0010689	0.03798421
12.606	-0.0012301	0.04414809
12.608	-0.0012865	0.03926547
12.61	-0.0007495	0.04530135
12.612	-0.0012837	0.04379696
12.614	-0.0010481	0.05212947
12.616	-0.001145	0.05522695
12.618	-0.001007	0.06457047
12.62	-0.0004324	0.08051438
12.622	0.00163467	0.11739487
12.624	0.00251858	0.15310534
12.626	0.00193483	0.21311245
12.628	0.00386144	0.2374735
12.63	0.00535531	0.30936331
12.632	0.00581541	0.41358657
12.634	0.01743484	0.4407281
12.636	0.02438419	0.13441535
12.638	0.00024769	0.0572051
12.64	-0.0014263	0.03831219
12.642	-0.0015512	0.03361256
12.644	-0.0016253	0.03085373
12.646	-0.0001631	0.03601876
12.648	0.00039133	0.03552449
12.65	-0.0009418	0.03593365
12.652	-0.0014935	0.02915084
12.654	-0.0015553	0.02932503
12.656	-0.0015344	0.0291791
12.658	-0.0011933	0.03377049
12.66	0.00028013	0.04382642
12.662	-0.0009694	0.03643763
12.664	-0.001296	0.02964989
12.666	-0.0014373	0.02725518
12.668	-0.001262	0.02884887
12.67	-0.0010314	0.03082222
12.672	-0.0006135	0.03452684
12.674	-0.000279	0.03646546
12.676	-0.0011157	0.02950866
12.678	-0.0013935	0.02816396
12.68	-0.0009447	0.03102207
12.682	-0.0009176	0.03304247
12.684	-0.0012765	0.03792403
12.686	-0.0004613	0.0465339
12.688	-0.0007787	0.03247166
12.69	-0.0013959	0.02793143
12.692	-0.0011603	0.03291485
12.694	-0.0013123	0.03504436
12.696	-0.0013881	0.03542493
12.698	2.33E-05	0.03350755
12.7	0.00037527	0.03453588
12.702	-0.0014991	0.02996716
12.704	-0.0005008	0.03695567
12.706	-0.0012662	0.03090233
12.708	-0.001486	0.03248885
12.71	-0.0003358	0.05733951
12.712	0.00154925	0.0473434
12.714	-0.0014942	0.03188127
12.716	-0.0007585	0.03724739
12.718	-0.001503	0.03155938
12.72	-0.0016569	0.03141422
12.722	-0.001687	0.03423572
12.724	0.00070772	0.04432509
12.726	-0.0013235	0.03896988
12.728	-0.0009518	0.04266467
12.73	-0.0014	0.03865756
12.732	-0.0014846	0.03952036
12.734	-0.0010044	0.05301642
12.736	0.00042421	0.08586516
12.738	-0.0002992	0.06206061
12.74	-0.0006475	0.06851088
12.742	-0.0008	0.09085741
12.744	0.00786728	0.17362461
12.746	0.3767986	0.34255572
12.748	1.08858178	0.59401655
12.75	0.11897073	0.29896847
12.752	0.00166686	0.13705883
12.754	-0.0006906	0.07910902
12.756	-0.0014078	0.05695381
12.758	-0.0014905	0.04982305
12.76	0.00027201	0.072289
12.762	0.00115191	0.07938983
12.764	0.00101834	0.04843729
12.766	-0.0001054	0.03989094
12.768	-0.0013776	0.03537775
12.77	-0.0014086	0.03541791
12.772	-0.0011252	0.04038859
12.774	-0.0003116	0.04043231
12.776	0.00119208	0.04542856
12.778	0.0001029	0.03813776
12.78	-0.0014123	0.0325911
12.782	-0.001312	0.03380185
12.784	-0.0008185	0.04222219
12.786	-4.05E-06	0.07042546
12.788	0.00639769	0.06820737
12.79	0.00217777	0.04317257
12.792	-0.0014352	0.0328949
12.794	-0.0013365	0.03540371
12.796	-0.0010897	0.0385105
12.798	-0.0014178	0.03302586
12.8	-0.000274	0.03862474
12.802	0.00167343	0.05076566
12.804	-0.0014202	0.03381897
12.806	-0.0011817	0.03545238
12.808	-0.0007835	0.04019222
12.81	-0.0013493	0.03961531
12.812	0.00018245	0.07670695
12.814	0.00353973	0.0555063
12.816	0.00041156	0.03862442
12.818	-0.0010334	0.0402122
12.82	-0.0007628	0.04274862
12.822	-0.0014641	0.03454845
12.824	-0.0014971	0.03772339
12.826	0.00121469	0.04637832
12.828	0.00269899	0.05895575
12.83	0.02309439	0.11350034
12.832	0.15565698	0.33895617
12.834	0.0185643	0.10883261
12.836	-0.0012324	0.06013012
12.838	0.00043362	0.0900366
12.84	0.00403605	0.06678905
12.842	-0.0008189	0.04916378
12.844	7.13E-05	0.0535501
12.846	-0.0013547	0.04085513
12.848	-0.0012839	0.0424905
12.85	-0.0013751	0.04006566
12.852	0.00146123	0.04943791
12.854	0.00077543	0.04729745
12.856	0.00014876	0.04900534
12.858	-0.0013807	0.04081823
12.86	-0.001414	0.04438371
12.862	-0.0007716	0.0588249
12.864	0.00124427	0.10752328
12.866	0.00175867	0.10608556
12.868	0.05950727	0.20441921
12.87	0.68580218	0.44872053
12.872	0.1720799	0.21588119
12.874	0.00027951	0.09778207
12.876	-0.0004692	0.0680361
12.878	0.00135136	0.06073822
12.88	0.00240568	0.05956505
12.882	-0.0002964	0.04836045
12.884	-0.0014438	0.04330279
12.886	-0.0011729	0.04639693
12.888	0.00021968	0.06759575
12.89	0.00049769	0.11327961
12.892	0.03740819	0.18696874
12.894	0.21112598	0.46872767
12.896	0.04277679	0.15949189
12.898	-0.0009204	0.06892716
12.9	-0.0007638	0.05498609
12.902	-0.0015276	0.04682929
12.904	0.00185005	0.05017065
12.906	0.00552779	0.06188549
12.908	-0.0014354	0.03810781
12.91	-0.0007528	0.03997682
12.912	0.00055799	0.0485758
12.914	-0.0011328	0.05942368
12.916	-0.0002417	0.07742692
12.918	0.00485352	0.07378937
12.92	0.00107791	0.05816365
12.922	-0.0011038	0.03974385
12.924	-9.06E-05	0.04570863
12.926	-0.0014071	0.04124687
12.928	-0.0015	0.03939656
12.93	0.00196679	0.04344788
12.932	0.00964322	0.06283085
12.934	-0.0009286	0.04114308
12.936	0.00133887	0.06151946
12.938	-0.0014571	0.0411469
12.94	-0.0013745	0.04650074
12.942	-0.0003254	0.07195571
12.944	0.00654686	0.0748711
12.946	0.00046473	0.05286569
12.948	0.00280596	0.05197479
12.95	-0.0016616	0.03953452
12.952	-0.0017938	0.04368821
12.954	-0.0017228	0.04118783
12.956	0.00292632	0.05253053
12.958	0.00614216	0.07639548
12.96	9.55E-05	0.06869326
12.962	-0.0008793	0.0507587
12.964	-0.0009263	0.05894832
12.966	-0.0009723	0.07206676
12.968	-0.0007899	0.07991269
12.97	0.00481089	0.10087873
12.972	0.0012915	0.06287354
12.974	-0.0006584	0.05030421
12.976	-0.0015614	0.05330623
12.978	-0.0016841	0.04977523
12.98	-0.0010349	0.05636196
12.982	0.00217556	0.08892338
12.984	0.0378582	0.13067831
12.986	0.11961755	0.2855305
12.988	0.00418562	0.08635652
12.99	-0.0016685	0.05458449
12.992	-0.0013874	0.05398704
12.994	-0.0004787	0.08332228
12.996	0.00611175	0.11002096
12.998	0.00609258	0.07942764
13	-0.0013033	0.06765479
13.002	0.00100485	0.11230171
13.004	0.19787575	0.29561973
13.006	0.17475105	0.25027241
13.008	0.00014206	0.09197849
13.01	0.01302569	0.08711794
13.012	0.00155583	0.05673995
13.014	-0.0016551	0.04580937
13.016	0.00030696	0.0527581
13.018	-0.0002503	0.05078086
13.02	0.00135945	0.07783632
13.022	0.00512189	0.10878081
13.024	0.01173748	0.07611266
13.026	-0.0010966	0.07232206
13.028	0.00333906	0.10586819
13.03	0.00211375	0.06681849
13.032	0.00161861	0.062831
13.034	0.00471532	0.07946253
13.036	0.01026983	0.06519543
13.038	0.00990377	0.05761552
13.04	-8.92E-05	0.0492138
13.042	0.0001558	0.05164403
13.044	-0.0016144	0.04783943
13.046	0.00284614	0.0815089
13.048	0.0054633	0.11934884
13.05	0.0103653	0.10483804
13.052	0.00633149	0.1570415
13.054	0.00158521	0.07474542
13.056	-0.0015751	0.04605927
13.058	-0.001555	0.04308306
13.06	-0.0015599	0.04307333
13.062	0.00474151	0.05628646
13.064	0.01128009	0.06706313
13.066	0.00383379	0.06282938
13.068	-0.0014302	0.05316392
13.07	-0.0015694	0.05213451
13.072	0.00389864	0.09185835
13.074	0.00524428	0.15422124
13.076	0.02730476	0.21202132
13.078	0.00912032	0.12533694
13.08	9.06E-05	0.06817369
13.082	-0.0006773	0.05926002
13.084	-0.0010302	0.05454356
13.086	-0.0006344	0.05573582
13.088	0.00302898	0.06239182
13.09	0.0057801	0.08251959
13.092	0.0010806	0.06404948
13.094	-0.0010157	0.0554423
13.096	-0.0014246	0.05747235
13.098	0.00713596	0.100431
13.1	0.01527014	0.26393316
13.102	0.01985713	0.22590708
13.104	0.0125841	0.09647023
13.106	-0.0016037	0.05451401
13.108	-0.0015067	0.05079358
13.11	-0.001519	0.04927066
13.112	-0.0010143	0.0546655
13.114	-0.0012508	0.05411992
13.116	0.01205359	0.08563271
13.118	0.00072552	0.05651814
13.12	-0.0015408	0.05336544
13.122	-0.0006848	0.06513805
13.124	0.01908873	0.17592468
13.126	0.00990378	0.31173995
13.128	0.03077107	0.23811118
13.13	0.02043329	0.10521912
13.132	-0.0015657	0.06143314
13.134	-0.0014041	0.05754444
13.136	0.0014752	0.0618721
13.138	-0.0011703	0.0546101
13.14	-0.0015178	0.05360857
13.142	0.01580618	0.07307775
13.144	0.0147417	0.08500892
13.146	-0.0006721	0.08912952
13.148	0.00927654	0.12744345
13.15	0.00804254	0.2467691
13.152	0.06169847	0.33867198
13.154	0.07858563	0.24724571
13.156	0.00823961	0.10895712
13.158	0.00532764	0.07608521
13.16	0.00254701	0.06780843
13.162	-0.0003424	0.06503441
13.164	-0.0015438	0.05732463
13.166	-0.001649	0.05558751
13.168	0.00370623	0.06648387
13.17	0.0070607	0.07914959
13.172	0.00868136	0.10037507
13.174	0.01951995	0.19504019
13.176	0.00683224	0.15129529
13.178	0.19048874	0.26129875
13.18	0.16728395	0.22845731
13.182	0.00637357	0.11662783
13.184	0.00875435	0.08686735
13.186	0.00939827	0.08177036
13.188	-0.0015768	0.06432685
13.19	-0.0013542	0.0684786
13.192	-0.0017743	0.05823447
13.194	0.00122242	0.06673017
13.196	0.01407047	0.10918243
13.198	0.0261422	0.1569898
13.2	0.03232085	0.26998051
13.202	0.00538067	0.19560508
13.204	0.29103256	0.37729372
13.206	0.2458944	0.37112788
13.208	0.0081803	0.1746781
13.21	0.0156196	0.15175917
13.212	0.00280935	0.09848882
13.214	-0.0003638	0.09084626
13.216	-0.0001274	0.09196388
13.218	-0.0012653	0.07782425
13.22	-0.0013817	0.07817611
13.222	0.00819102	0.10630711
13.224	0.02206771	0.19111559
13.226	0.02155404	0.24215968
13.228	0.05610621	0.30222975
13.23	0.40519329	0.39914629
13.232	0.24527713	0.47839042
13.234	0.02367766	0.1972124
13.236	0.01999922	0.13821062
13.238	0.00612715	0.09442468
13.24	-0.0012575	0.0903907
13.242	-0.0003652	0.1011323
13.244	-0.0011833	0.09838909
13.246	-0.0011785	0.11554524
13.248	0.01511837	0.20031237
13.25	0.55368569	0.31428525
13.252	1.06410206	0.36040149
13.254	0.03312171	0.38567427
13.256	0.57467946	0.37643914
13.258	0.43683705	0.44166876
13.26	0.03124893	0.36006293
13.262	0.01415504	0.24176731
13.264	0.25894185	0.46224191
13.266	0.12301781	0.25189481
13.268	0.00165587	0.12527256
13.27	-0.0016695	0.09633507
13.272	-0.0017136	0.09116236
13.274	-0.0003509	0.09965107
13.276	0.03063139	0.20558947
13.278	0.02863143	0.26821769
13.28	0.01173063	0.21837538
13.282	0.61633128	0.2744042
13.284	0.84845108	0.35152032
13.286	0.02147224	0.37521803
13.288	0.02447709	0.22874744
13.29	0.0101185	0.14054464
13.292	0.18280346	0.18307675
13.294	0.23070839	0.16524679
13.296	-0.0013546	0.10252672
13.298	-0.0016596	0.09607241
13.3	-0.0010538	0.10753391
13.302	0.02264748	0.16927296
13.304	0.02462777	0.28692513
13.306	0.01719815	0.24652676
13.308	0.4694046	0.38572082
13.31	1.44223304	0.36335797
13.312	0.09509157	0.37907659
13.314	0.01220698	0.32359239
13.316	0.01532355	0.19242768
13.318	0.01017976	0.16182897
13.32	0.00972278	0.14605572
13.322	0.01277513	0.14428244
13.324	0.00357742	0.12476345
13.326	0.00605859	0.13620665
13.328	0.00643056	0.16178453
13.33	0.06212272	0.30481405
13.332	0.01581144	0.30586287
13.334	0.26402741	0.45351003
13.336	1.86143348	0.5315441
13.338	0.41363608	0.42045691
13.34	0.00635601	0.29891657
13.342	0.01848229	0.2932311
13.344	0.02708806	0.20321645
13.346	0.00103485	0.12901363
13.348	-0.0014858	0.1173276
13.35	-0.0012198	0.11915743
13.352	-0.001024	0.12900434
13.354	-0.000639	0.15491627
13.356	0.01377623	0.25401221
13.358	0.03941674	0.45010862
13.36	0.19539685	0.59774835
13.362	2.15070598	0.44703802
13.364	1.4214486	0.53537997
13.366	0.10492919	0.47313613
13.368	0.00216763	0.30306546
13.37	0.01772859	0.30208958
13.372	0.01752781	0.19310053
13.374	0.00132065	0.13836671
13.376	-0.0017019	0.12770375
13.378	-0.0016593	0.12821167
13.38	-0.0014451	0.14064372
13.382	7.63E-06	0.17975099
13.384	0.04141196	0.33602324
13.386	0.03087257	0.52024271
13.388	0.72306561	0.60678521
13.39	2.60359895	0.59929287
13.392	0.3974341	0.53801039
13.394	0.01419306	0.32347899
13.396	0.00833851	0.24411661
13.398	0.01985226	0.25560025
13.4	0.02296936	0.17350418
13.402	0.01155579	0.14381689
13.404	-0.0016067	0.13807442
13.406	-0.0014283	0.14929106
13.408	0.00027541	0.18694152
13.41	0.02313567	0.26710941
13.412	0.0143647	0.48909409
13.414	0.24980438	0.61840225
13.416	2.40701777	0.47510358
13.418	1.58993253	0.57473727
13.42	0.12270168	0.5500605
13.422	0.00224745	0.35767914
13.424	0.13062342	0.39529259
13.426	1.30287482	0.37065755
13.428	0.21637308	0.3304304
13.43	0.0215321	0.26210512
13.432	-0.0013404	0.19307546
13.434	-0.0006625	0.21240057
13.436	0.31888056	0.24106275
13.438	0.3743582	0.46709099
13.44	0.04874133	0.57877622
13.442	0.88017193	0.74905946
13.444	3.37664589	1.17201532
13.446	0.84455336	0.75089721
13.448	0.06301827	0.53455618
13.45	0.01316009	0.34459486
13.452	0.02652516	0.30570959
13.454	0.01462219	0.2318203
13.456	0.00647755	0.20875498
13.458	0.02433207	0.22620652
13.46	0.02091728	0.26560969
13.462	0.00645104	0.27771798
13.464	0.01050827	0.42498783
13.466	0.04004557	0.49936744
13.468	0.47426128	0.73030091
13.47	2.91217002	0.86413415
13.472	3.0644594	0.98425209
13.474	0.5332595	0.84508791
13.476	0.02724382	0.60841601
13.478	0.0018378	0.48044056
13.48	0.09712549	0.59796895
13.482	1.35583187	0.67066456
13.484	0.5941273	3.7417623
13.486	0.41420589	2.55534649
13.488	0.19061589	1.86703641
13.49	0.14290441	1.48397035
13.492	0.09148716	1.16385425
13.494	0.09713614	1.14540502
13.496	0.43634731	1.42339861
13.498	3.13586139	1.30714111
13.5	2.13542294	1.92133535
13.502	0.61862963	2.4667526
13.504	1.29446909	0.74546808
13.506	0.08651205	0.64384138
13.508	0.02087204	0.49912692
13.51	0.04271818	0.50961703
13.512	0.04139799	0.40224403
13.514	0.00175125	0.34954754
13.516	0.03227571	0.38176313
13.518	0.04756378	0.51501494
13.52	0.0074862	0.49027014
13.522	0.05941344	0.71768313
13.524	0.90499204	0.93948531
13.526	3.94925201	1.26631881
13.528	2.21358749	0.98082409
13.53	0.29819407	0.86609898
13.532	0.02192413	0.55420545
13.534	0.00291359	0.38254724
13.536	0.0109013	0.33152411
13.538	0.02910088	0.38065892
13.54	0.01964022	0.44459305
13.542	0.0001039	0.3374209
13.544	0.03184455	0.46608362
13.546	0.01564563	0.45873266
13.548	0.01014442	0.50654609
13.55	0.10174706	0.76221361
13.552	0.97183233	1.09524145
13.554	4.44042507	1.38429552
13.556	2.152774	1.12212568
13.558	0.31250405	0.93528596
13.56	0.02723618	0.59001781
13.562	0.01368727	0.42385218
13.564	0.01331423	0.3458112
13.566	0.00682646	0.3473622
13.568	0.089309	0.4872126
13.57	0.0428644	0.51799184
13.572	0.06092538	0.55151395
13.574	0.03474881	0.47489805
13.576	0.04508091	0.55990414
13.578	0.1288596	0.83738474
13.58	1.01008203	1.17499895
13.582	4.56103835	1.4414363
13.584	2.45698792	1.16494027
13.586	0.39299705	1.02635611
13.588	0.04268432	0.66440549
13.59	0.01951663	0.48213963
13.592	0.00913728	0.37997328
13.594	0.00025912	0.32463125
13.596	0.00463026	0.35084771
13.598	0.09702426	0.59451603
13.6	0.050186	0.5439593
13.602	0.00285077	0.43598735
13.604	0.0301686	0.58185848
13.606	0.09208966	0.85232879
13.608	0.90270583	1.18068952
13.61	4.00625492	1.53087936
13.612	3.05469943	1.46350154
13.614	0.65472367	1.11182009
13.616	0.06356038	0.74954326
13.618	0.01334885	0.52941056
13.62	0.01443668	0.4242773
13.622	-0.0007171	0.3425005
13.624	0.00188525	0.34361056
13.626	0.05002843	0.4859348
13.628	0.04111444	0.71000082
13.63	0.00797795	0.48242414
13.632	0.0228623	0.56899276
13.634	0.06891776	0.83198337
13.636	0.61657312	1.19087183
13.638	3.21671307	1.42117629
13.64	4.21276405	1.79484768
13.642	1.02177422	1.21922775
13.644	0.11012164	0.88528483
13.646	0.01556376	0.60064971
13.648	0.03644212	0.47522151
13.65	0.00178833	0.36815238
13.652	0.01000054	0.37519253
13.654	0.02779407	0.4645485
13.656	0.0165971	0.53732485
13.658	0.06868528	0.63041612
13.66	0.00881182	0.59886959
13.662	0.05839566	0.72931573
13.664	0.32474216	1.15759329
13.666	2.14813928	1.36703527
13.668	5.10715739	2.98479722
13.67	1.70839122	1.57868426
13.672	0.31300309	1.05312799
13.674	0.02757397	0.72543341
13.676	0.00238486	0.56426498
13.678	0.03067804	0.63024144
13.68	0.63681055	0.67907081
13.682	1.35261613	1.05191361
13.684	0.17987503	0.72041217
13.686	0.01488849	0.58473599
13.688	0.11270394	0.80048404
13.69	0.03839618	0.83368281
13.692	0.20227721	0.99469949
13.694	1.14681011	1.47938786
13.696	4.64878134	1.93018323
13.698	2.61483213	1.81795497
13.7	0.62327124	1.45008297
13.702	0.14953209	0.84895374
13.704	0.04236847	0.64936262
13.706	0.03976381	0.50616378
13.708	0.08643098	0.56120713
13.71	0.22274294	0.95564776
13.712	0.26876167	1.13113401
13.714	0.95488419	0.78911102
13.716	0.05746228	0.67365948
13.718	0.04029163	0.66923074
13.72	0.045571	1.02078397
13.722	0.38564142	1.28499453
13.724	2.41636231	1.40197907
13.726	4.75232819	1.99575809
13.728	1.14391271	1.47451016
13.73	0.1830517	1.19509139
13.732	0.05684519	0.65793649
13.734	0.00829324	0.5032575
13.736	0.01263189	0.46804155
13.738	0.00975074	0.39097068
13.74	0.01764886	0.4935137
13.742	0.00855276	0.42608638
13.744	0.006869	0.37857901
13.746	0.0157635	0.4666544
13.748	0.03174532	0.57620832
13.75	0.17204394	0.97376606
13.752	0.6209136	1.49879721
13.754	3.75907794	1.44186734
13.756	2.6770602	1.32560011
13.758	0.45867577	1.1775077
13.76	0.05827289	0.92452762
13.762	0.0262726	0.53469198
13.764	-0.0002216	0.41302745
13.766	0.02176678	0.4327173
13.768	0.02954763	0.50006215
13.77	0.0200716	0.45879284
13.772	-0.0004945	0.35206843
13.774	0.00589241	0.36407656
13.776	0.03511592	0.43632908
13.778	0.01792037	0.54984556
13.78	0.13325981	0.84444517
13.782	1.38763164	1.04323405
13.784	3.8436256	2.49060652
13.786	1.42113721	1.12119318
13.788	0.15027497	0.90351462
13.79	0.02040847	0.75357686
13.792	0.03227384	0.51679829
13.794	0.00396322	0.38450581
13.796	-0.0010904	0.38082039
13.798	0.07278118	0.52952937
13.8	0.05817097	0.44151553
13.802	-0.0018847	0.33936211
13.804	0.01241776	0.37043788
13.806	0.03002885	0.44764216
13.808	0.01936148	0.56469639
13.81	0.09594956	0.83082105
13.812	1.19295413	1.0166236
13.814	3.27529203	1.08678734
13.816	0.62600211	0.98734794
13.818	0.05096898	0.78873832
13.82	0.04973067	0.7415012
13.822	0.05590357	0.59073249
13.824	0.03303614	0.52062944
13.826	0.07280234	0.48633774
13.828	0.05204152	0.48392895
13.83	0.15943041	0.71087218
13.832	0.11663337	0.5794192
13.834	0.05069343	0.51362377
13.836	0.02336584	0.52886827
13.838	0.04918514	0.62492606
13.84	0.11322088	0.94657408
13.842	0.63183301	1.04041629
13.844	1.32877575	1.20177202
13.846	0.13773422	1.04287875
13.848	0.0259574	0.82280826
13.85	0.03703756	0.88878307
13.852	0.00957295	1.01589939
13.854	0.02573183	1.10005381
13.856	0.03068415	1.17936024
13.858	0.29089873	1.49715253
13.86	0.1867524	2.56052299
13.862	0.50654753	3.22942917
13.864	0.17715302	3.51005917
13.866	0.28266271	4.06339684
13.868	0.65791609	5.04955602
13.87	12	12
13.872	12	12
13.874	12	12
13.876	12	12
13.878	12	12
13.88	12	12
13.882	12	12
13.884	12	12
13.886	12	12
13.888	12	12
13.89	12	12
13.892	12	12
13.894	12	12
13.896	12	12
13.898	41.0436893	-31.934289
13.9	42.2090274	-31.564406
13.902	36.1734977	-27.042832
13.904	1.31855991	4.52058547
13.906	2.31446858	2.91754025
13.908	0.86101474	3.15489005
13.91	1.08194905	2.57248109
13.912	0.95459619	2.59583468
13.914	0.63752256	2.25260757
13.916	1.69397911	2.23170838
13.918	2.39846246	3.65622399
13.92	2.3121509	1.61610673
13.922	0.24020837	2.10050788
13.924	0.27684195	1.93457502
13.926	1.43649012	1.47402752
13.928	0.45788371	0.93296909
13.93	0.09744133	0.97695717
13.932	0.12463699	0.8565663
13.934	0.0329419	0.82962297
13.936	0.04616805	0.73116776
13.938	0.08103676	0.7700596
13.94	0.02804333	0.72072984
13.942	0.08204489	0.80989215
13.944	0.07476158	1.13331074
13.946	0.63205827	1.2855148
13.948	2.95744129	1.64652411
13.95	3.35964361	1.61740588
13.952	0.60325123	1.58425178
13.954	0.11420673	1.16703728
13.956	0.24844225	1.09697369
13.958	1.94033081	1.06731755
13.96	0.42941402	0.95751451
13.962	0.11920804	0.88854349
13.964	0.01326504	0.70690319
13.966	0.0270739	0.73431166
13.968	0.01901292	0.61057748
13.97	0.01781045	0.60597988
13.972	0.08567237	0.70975321
13.974	0.06906134	0.8709475
13.976	0.28974168	1.35038801
13.978	2.02654763	1.5101831
13.98	4.99706789	3.04169414
13.982	1.50425465	1.54718905
13.984	0.20256929	1.36226916
13.986	0.05089038	1.09504481
13.988	0.32545633	1.17703557
13.99	2.65744099	1.02856233
13.992	0.72920428	1.76194164
13.994	0.21740848	1.00138886
13.996	0.06321822	0.93372525
13.998	0.03595795	0.67022317
